date,text,NumberLikes,NumberComments,NumberViews
2021-02-16,"Going meat-free just got a whole lot more delicious thanks to the Paneer & Soya Chunks Masala recipe at the link in bio from our talented community member, Tanya Bhatia. Toss in some fried cashew nuts along with this protein-packed soya chunks and paneer served in a rich coat of fragrant masala gravy, and you have the ultimate meat-free lunch.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3aQPypb,",267,0,0
2021-02-15,"If you’re interested in healthy eating, you’re in for a treat with this episode of Deliciousness with Debbie Wong (link in bio). Join her as she explores the beautiful and colourful spread that Daiichi Hotel curated to nourish people to better health. 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/36tNwtv,",284,4,0
2021-02-15,"Move aside potato chips - there’s a new crispy snack in town. This Filipino-style Crispy Kang-Kong is a great way to satisfy the chips-cravings while still getting your greens. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3cqNF4X,",795,5,0
2021-02-14,"Happy Valentine’s Day! It’s been said that the way to your partner’s heart is through their stomach - so share with us what you’ll be cooking to win their hearts! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/36ShF5R,",155,0,0
2021-02-14,"@fitthreesg's Braised Beef Short Ribs is THE Valentine's dish to make. Whether it's for your date or some quality self-love, this tender, velvety dish is bound to melt the hearts of those who taste it. Link in bio!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3rnDnH4,",479,2,0
2021-02-13,"@chefannaolson's Strawberry Rhubarb Pie looks oh-so-divine! Falling in love with the buttery lattice top and the sumptuous fruity filling is as easy as pie. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3pB1G3J,",282,1,0
2021-02-13,"Be extra sweet this Valentine’s Day and make any of these delightful desserts for that special someone - or even for yourself! 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39XSxga,",457,0,0
2021-02-12,"An all-time favourite in dim sum restaurants, this Cantonese Supreme Soy Sauce Fried noodles is made using the simplest of ingredients - making it the perfect dish to make when the noodle cravings hit! Link in bio!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram #YearOfTheOx #ItsMyLunarNewYear  https://bit.ly/3teVlwQ,",375,1,0
2021-02-12,"Here’s wishing you all a Happy Lunar New Year! And if you’re curious what’s your ox-spicious dish this festive season, pause the video to find out! Get the recipes at the link in bio.
P.S. Leave a comment because we’re curious too. 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3aUJtYy,",150,2,3128
2021-02-11,"Bell Pimtip Paosila is here to show you how to make not one, but two quintessential Thai dishes - a creamy, fuss-free Chicken Green Curry and the classic Thai Pineapple Fried Rice in this episode of Home Cooked Thailand! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3aQea1d,",293,0,0
2021-02-11,"Satisfy your meat-free cravings this Lunar New Year with FitThree’s 8 Treasures Black Rice Millet. Packed full of fibre, vitamins, and nutrients, you’ll be pleasantly surprised at how umami-rich this medley of mushrooms, chestnuts, chickpeas, taro, and peanuts can be. Link in bio!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram #YearOfTheOx #ItsMyLunarNewYear  https://bit.ly/39XW3Ho,",270,2,0
2021-02-10,"Hungry for more Asian food-related content? We’ve got just the thing to sate that craving. Join the Asian Food Network Super Community at the link in bio to meet with foodies like yourself, share your recipe, and even participate in contests. No wonder it’s said that food tastes better when shared.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3rxRsll,",191,1,0
2021-02-10,"With the Lunar New Year just around the corner, we hope you’re as excited for it as everyone around the world is! But before we usher in a new, prosperous season, share with us your unique way of celebrating Lunar New Year.

P.S. Can you spot and name all of our foodies in the comment section?
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram
#itsmylunarnewyear #yearoftheox https://bit.ly/3cTSDYb,",70,0,2574
2021-02-09,"There’s plenty of ways to serve this quintessential Lunar New Year treat from being round, opened, rolled. Try naming all the different types of pineapple tarts in the comments before checking your answer at link in bio! 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3tAmieS,",412,3,0
2021-02-08,"Don’t judge a dish by its cover - especially this Teochew Style Steamed Pomfret! Its unsuspecting clear broth alone possesses an array of tangy, savoury, AND spicy flavours that’s bound to be an eye-opener. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3ahF2Xu,",340,3,0
2021-02-08,"Crunchy, sweet, and oh-so-delicate, these Honey Cornflakes Cups requires just 20 minutes to make, using the simplest ingredients - no wonder they’re such a hot favourite during the Lunar New Year. Link in bio!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39KRDU8,",486,3,0
2021-02-07,"Looking for a healthy alternative to chips? You got it! These four-ingredient Arrowhead Chips are THE snack to make if you’re planning on impressing your guests. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3prKUDP,",463,4,0
2021-02-07,"Nutritious food that’s delicious and easy to prepare? @fitthreesg's Vegetarian Claypot Rice certainly fits the bill! Whip up this medley of aromatic brown rice, mushrooms, bean curd, and cauliflower in a single pot for a quick and fulfilling meal for the Lunar New Year. Link in bio!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/36C0hlU,",318,0,0
2021-02-06,"Join Sherson and his mother, Ann, as they prepare this Fujian and Nyonya classic, Chap Chye. Traditionally cooked on the eve of the Lunar New Year, this savoury dish is the perfect comfort food for the festive season. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3iWhlYB,",353,1,0
2021-02-06,"No Lunar New Year celebration is complete without the iconic Yu Sheng. Said to usher in good luck and prosperity, this colourful and tasty salad is a joy to prepare, toss, and eat! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39G9LON,",675,7,0
2021-02-05,"With Lunar New Year just around the corner, we’ve got a couple of actionable tips you can apply from before, during, and even after the festivities to help you stay healthy during this festive season. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3t4xlg1,",295,0,0
2021-02-05,"It’s going to be love at first bite when your guests take a bite out of these buttery Almond Cookies during this Lunar New Year. The best part about these crumbly goodies lies in the ease and simplicity of the recipe! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3ozW34u,",236,1,0
2021-02-04,"Rich in antioxidants and anti-aging properties, @fitthreesg's Braised Long Cabbage in Wolfberry Sauce is the savoury secret to longevity! Pair this nutrient-packed dish with a main of your choice for the Lunar New Year or enjoy it on its own. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2Yuhk4S,",516,8,0
2021-02-04,"Going on a low-carb diet doesn’t mean low fun for the Lunar New Year feasts, and Janti is here to prove it with her keto-friendly festive treats! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39IBfn6,",507,1,0
2021-02-03,"These Carrot Cake Pancakes are the key to starting the day right! Enjoy this healthier breakfast alternative with a dollop of cream cheese, and you’re in for a treat. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2Mdd1Z5,",231,1,0
2021-02-03,"That’s right, it’s dessert time! ⏰ Ready that sweet tooth and share your best dessert recipe for this month’s #SuperCommunityFoodieChamp! 

Did we mention that you stand a chance to be featured on our website and win some sweet AFN merch? Join our AFN Super Community Group today! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3rb2Vrl,",202,0,0
2021-02-02,"Fun, refreshing, and delicious, this auspicious meal is one we all look forward to during Lunar New Year! And nothing is more rewarding than creating your Yu Sheng from scratch with @ilisulaiman's help. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3oswT7C,",318,2,0
2021-02-02,"Can’t imagine a Lunar New Year without Pineapple Tarts? Neither can we! Here’s one of our favourite ways to make this essential festive treat! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3t5G955,",304,0,0
2021-02-01,"This Lunar New Year, go nuts over these Chinese Peanut Cookies (link in bio). Aromatic, melt-in-your-mouth cookies topped with a single crunchy peanut? Yes, please! 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3t8T6eL,",260,1,0
2021-02-01,"Okinawa is known as the haven of longevity, and the secret lies in the superfood, Beni Imo, or Okinawan sweet potato. Find out what other ways you can enjoy this versatile, high in antioxidants and fibre ingredient in this episode of Deliciousness with Debbie Wong (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3ov7A4W,",310,0,0
2021-01-31,"While the Chinese Dumpling Soup, or Wonton Soup, is considered as a light and peppery dish, the Thai Pork Dumplings turn up the notch on the flavour department. Savour the intense blend of flavors made from lemongrass, fish sauce, and a hearty chicken soup. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3b3OTlV,",369,0,0
2021-01-31,"Make a Dabeli the next time your snack cravings hit! From the unique blend of spiced vegetables to the pomegranate's crunchiness, this popular Indian snack makes for a refreshing meal. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39oxcw6,",304,2,0
2021-01-30,"Curries are great in a bowl, but wrap it up with a golden pastry, and you’ll have something truly incredible. Plus, you’ll see why the Curry Puff is such a popular Southeast Asian snack.
Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3b6S4Jw,",727,12,0
2021-01-30,"While mung beans are usually incorporated into sweet desserts across Asia, this Monggo, or Mung Bean Soup, uses pork belly and another popular Filipino staple, the moringa leaves, to create a hearty and savoury dish. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3sTIMqU,",859,26,0
2021-01-29,"Chicken Katsu Curry is essentially a side of panko-coated chicken deep-fried to perfection, served with rice along with a blanket of sweet curry. And thanks to Chef Gok Wan’s simple yet slightly cathartic cooking process, you’ll opt to make it instead of purchasing this popular Japanese dish. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/393rfTQ,",404,2,0
2021-01-29,"Get ready to impress with this simple yet impressive Lunar New Year menu Sherson and his mother, Ann, has prepared for you. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3sWYRvM,",379,3,0
2021-01-28,"After trying Gok Wan’s wok hei-infused Canton Beef, you won’t believe how easy it is to prepare this. On top of that, you can make this dish with ingredients you already have leftover from a previous cook. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram  https://bit.ly/3naTyol,",187,0,0
2021-01-28,"Make this Lunar New Year extra special by injecting bold new twists to your classic festive treats with @sarahhuangbenjamin! Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram http://bit.ly/2KPbvf4,",497,2,0
2021-01-27,"Take your Lunar New Year up a notch with @ilisulaiman’s array of festive goodies! Trust us: when you embellish your dining table with these for the upcoming reunion dinner, you’ll be the talk of the town. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3ol7qNz,",284,2,0
2021-01-27,"Get your nutrition fix and make it delicious with Yuda’s Bubur Manado! This fiber-filled Indonesian congee comes with a blend of rice, sweet potato, corn, spinach, and kale that’ll take your porridge game to a whole new level. Link in bio. @yudabustara 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3pbH4yG,",928,23,0
2021-01-26,"Possibly one of the most cooked dishes in Asia, the satay comes in many shapes, sizes, and variations. While almost no two chefs cook it the same way, you’ll want to try Chef Gok Wan’s version of this Chicken and Cucumber Satay. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram http://bit.ly/36aioz6,",350,0,0
2021-01-26,"If the picture doesn’t give you an idea of how the dish tastes, the name surely will. This bowl of fiery Ayam Rica-Rica, or Chicken with Chili Sauce, is a must-try for any spice lovers bold enough to take on this dish. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3qG6ftH,",383,6,0
2021-01-25,"Forget about the leafy greens and herbaceous salads, as this Kachumba will blow it all away with its zesty kick. This fuss-free salad comes together with a few simple ingredients in just 15 minutes and is the perfect complement to rich main dishes. Link in bio.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2MuNxq6,",345,0,0
